global_step,episode_idx,agent,action,reward,pos_F,pos_M,carry_F,carry_M,terminal
304,0,F,LEFT,-0.1599999999999999,"(1, 4)","(4, 0)",1,1,0
305,0,M,WAIT,0.03000000000000007,"(1, 4)","(4, 0)",1,1,0
306,0,F,UP,-0.14999999999999994,"(0, 4)","(4, 0)",1,1,0
307,0,M,UP,-0.1399999999999998,"(0, 4)","(3, 0)",1,1,0
308,0,F,DOWN,0.24000000000000013,"(1, 4)","(3, 0)",1,1,0
309,0,M,WAIT,0.040000000000000216,"(1, 4)","(3, 0)",1,1,0
310,0,F,RIGHT,0.23000000000000018,"(1, 5)","(3, 0)",1,1,0
311,0,M,WAIT,0.040000000000000216,"(1, 5)","(3, 0)",1,1,0
312,0,F,WAIT,0.01000000000000014,"(1, 5)","(3, 0)",1,1,0
313,0,M,DOWN,0.2500000000000001,"(1, 5)","(4, 0)",1,1,0
314,0,F,UP,-0.1599999999999999,"(0, 5)","(4, 0)",1,1,0
315,0,M,WAIT,0.03000000000000007,"(0, 5)","(4, 0)",1,1,0
316,0,F,LEFT,-0.14999999999999994,"(0, 4)","(4, 0)",1,1,0
317,0,M,DOWN,0.24000000000000013,"(0, 4)","(5, 0)",1,1,0
318,0,F,WAIT,0.03000000000000007,"(0, 4)","(5, 0)",1,1,0
319,0,M,UP,-0.14999999999999994,"(0, 4)","(4, 0)",1,1,0
320,0,F,RIGHT,0.24000000000000013,"(0, 5)","(4, 0)",1,1,0
321,0,M,UP,-0.1399999999999998,"(0, 5)","(3, 0)",1,1,0
322,0,F,LEFT,-0.14999999999999994,"(0, 4)","(3, 0)",1,1,0
323,0,M,RIGHT,0.2500000000000001,"(0, 4)","(3, 1)",1,1,0
324,0,F,RIGHT,0.24000000000000013,"(0, 5)","(3, 1)",1,1,0
325,0,M,WAIT,0.03000000000000007,"(0, 5)","(3, 1)",1,1,0
326,0,F,WAIT,0.0200000000000001,"(0, 5)","(3, 1)",1,1,0
327,0,M,UP,-0.1399999999999998,"(0, 5)","(2, 1)",1,1,0
328,0,F,DOWN,0.23000000000000018,"(1, 5)","(2, 1)",1,1,0
329,0,M,UP,-0.13,"(1, 5)","(1, 1)",1,1,0
330,0,F,DOWN,0.22,"(2, 5)","(1, 1)",1,1,0
331,0,M,LEFT,-0.11999999999999986,"(2, 5)","(1, 0)",1,1,0
332,0,F,UP,-0.16999999999999987,"(1, 5)","(1, 0)",1,1,0
333,0,M,DOWN,0.27,"(1, 5)","(2, 0)",1,1,0
334,0,F,RIGHT,0.22,"(1, 6)","(2, 0)",1,1,0
335,0,M,WAIT,0.05,"(1, 6)","(2, 0)",1,1,0
336,0,F,RIGHT,0.21000000000000005,"(1, 7)","(2, 0)",1,1,0
337,0,M,RIGHT,0.26000000000000023,"(1, 7)","(2, 1)",1,1,0
338,0,F,DOWN,0.2000000000000001,"(2, 7)","(2, 1)",1,1,0
