global_step,episode_idx,agent,action,reward,pos_F,pos_M,carry_F,carry_M,terminal
2154,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2155,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2156,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2157,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2158,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2159,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2160,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2161,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2162,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2163,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2164,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2165,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2166,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2167,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2168,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2169,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2170,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2171,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2172,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2173,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2174,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2175,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2176,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2177,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2178,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2179,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2180,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2181,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2182,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2183,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2184,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2185,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2186,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2187,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2188,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2189,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2190,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2191,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2192,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2193,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2194,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2195,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2196,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2197,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2198,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2199,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2200,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2201,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2202,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2203,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2204,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2205,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2206,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2207,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2208,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2209,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2210,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2211,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2212,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2213,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2214,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2215,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2216,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2217,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2218,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2219,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2220,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2221,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2222,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2223,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2224,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2225,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2226,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2227,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2228,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2229,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2230,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2231,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2232,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2233,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2234,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2235,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2236,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2237,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2238,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2239,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2240,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2241,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2242,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2243,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2244,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2245,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2246,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2247,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2248,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2249,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2250,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2251,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2252,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2253,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2254,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2255,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2256,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2257,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2258,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2259,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2260,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2261,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2262,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2263,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2264,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2265,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2266,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2267,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2268,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2269,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2270,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2271,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2272,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2273,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2274,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2275,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2276,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2277,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2278,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2279,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2280,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2281,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2282,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2283,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2284,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2285,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2286,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2287,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2288,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2289,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2290,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2291,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2292,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2293,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2294,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2295,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2296,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2297,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2298,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2299,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2300,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2301,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2302,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2303,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2304,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2305,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2306,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2307,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2308,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2309,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2310,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2311,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2312,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2313,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2314,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2315,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2316,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2317,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2318,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2319,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2320,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2321,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2322,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2323,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2324,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2325,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2326,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2327,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2328,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2329,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2330,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2331,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2332,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2333,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2334,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2335,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2336,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2337,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2338,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2339,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2340,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2341,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2342,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2343,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2344,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2345,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2346,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2347,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2348,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2349,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2350,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2351,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2352,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2353,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2354,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2355,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2356,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2357,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2358,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2359,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2360,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2361,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2362,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2363,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2364,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2365,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2366,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2367,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2368,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2369,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2370,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2371,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2372,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2373,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2374,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2375,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2376,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2377,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2378,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2379,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2380,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2381,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2382,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2383,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2384,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2385,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2386,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2387,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2388,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2389,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2390,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2391,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2392,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2393,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2394,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2395,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2396,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2397,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2398,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2399,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2400,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2401,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2402,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2403,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2404,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2405,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2406,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2407,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2408,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2409,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2410,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2411,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2412,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2413,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2414,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2415,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2416,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2417,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2418,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2419,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2420,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2421,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2422,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2423,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2424,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2425,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2426,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2427,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2428,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2429,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2430,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2431,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2432,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2433,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2434,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2435,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2436,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2437,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2438,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2439,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2440,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2441,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2442,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2443,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2444,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2445,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2446,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2447,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2448,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2449,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2450,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2451,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2452,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2453,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2454,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2455,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2456,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2457,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2458,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2459,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2460,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2461,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2462,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2463,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2464,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2465,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2466,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2467,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2468,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2469,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2470,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2471,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2472,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2473,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2474,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2475,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2476,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2477,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2478,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2479,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2480,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2481,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2482,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2483,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
2484,4,F,WAIT,0.01000000000000014,"(4, 2)","(1, 7)",1,0,0
2485,4,M,WAIT,0.03000000000000007,"(4, 2)","(1, 7)",1,0,0
